DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 5,Arrival,Domestic,184823
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 5,Arrival,International,36361
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 5,Departure,Domestic,188285
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 5,Departure,International,39815
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 6,Arrival,Domestic,249077
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 6,Arrival,International,9858
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 6,Departure,Domestic,264371
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 6,Departure,International,7255
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 7,Arrival,Domestic,297564
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 7,Arrival,International,30644
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 7,Departure,Domestic,301232
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 7,Departure,International,48459
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 8,Arrival,Domestic,111537
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Terminal 8,Departure,Domestic,114106
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,2560
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,484661
05/01/2014 12:00:00 AM,08/01/2006 12:00:00 AM,Tom Bradley International Terminal,Departure,International,388778
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Imperial Terminal,Arrival,Domestic,111
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Imperial Terminal,Departure,Domestic,211
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Misc. Terminal,Arrival,Domestic,209
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Misc. Terminal,Departure,Domestic,152
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 1,Arrival,Domestic,382011
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 1,Departure,Domestic,376874
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 1,Departure,International,114
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 2,Arrival,Domestic,95225
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 2,Arrival,International,161321
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 2,Departure,Domestic,93291
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 2,Departure,International,160693
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 3,Arrival,Domestic,147121
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 3,Arrival,International,19726
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 3,Departure,Domestic,140018
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 3,Departure,International,45354
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 4,Arrival,Domestic,379889
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 4,Arrival,International,57183
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 4,Departure,Domestic,375614
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 4,Departure,International,46217
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 5,Arrival,Domestic,140796
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 5,Arrival,International,20688
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 5,Departure,Domestic,137659
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 5,Departure,International,23665
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 6,Arrival,Domestic,203218
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 6,Arrival,International,5049
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 6,Departure,Domestic,203971
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 6,Departure,International,3446
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 7,Arrival,Domestic,241417
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 7,Arrival,International,32678
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 7,Departure,Domestic,240262
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 7,Departure,International,38656
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 8,Arrival,Domestic,114518
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Terminal 8,Departure,Domestic,110864
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,2990
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,364109
05/01/2014 12:00:00 AM,09/01/2006 12:00:00 AM,Tom Bradley International Terminal,Departure,International,342663
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Imperial Terminal,Arrival,Domestic,266
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Imperial Terminal,Departure,Domestic,149
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Misc. Terminal,Arrival,Domestic,456
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Misc. Terminal,Departure,Domestic,560
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 1,Arrival,Domestic,389307
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 1,Departure,Domestic,400200
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 1,Departure,International,330
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 2,Arrival,Domestic,103066
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 2,Arrival,International,157705
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 2,Departure,Domestic,102200
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 2,Departure,International,159191
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 3,Arrival,Domestic,146297
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 3,Arrival,International,17982
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 3,Departure,Domestic,142307
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 3,Departure,International,47829
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 4,Arrival,Domestic,409053
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 4,Arrival,International,53443
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 4,Departure,Domestic,397366
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 4,Departure,International,50131
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 5,Arrival,Domestic,155735
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 5,Arrival,International,20845
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 5,Departure,Domestic,153750
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 5,Departure,International,24564
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 6,Arrival,Domestic,219489
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 6,Arrival,International,3569
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 6,Departure,Domestic,216110
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 6,Departure,International,3103
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 7,Arrival,Domestic,258890
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 7,Arrival,International,31084
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 7,Departure,Domestic,256534
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 7,Departure,International,38416
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 8,Arrival,Domestic,124154
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Terminal 8,Departure,Domestic,122141
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,349984
05/01/2014 12:00:00 AM,10/01/2006 12:00:00 AM,Tom Bradley International Terminal,Departure,International,342215
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Imperial Terminal,Arrival,Domestic,269
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Imperial Terminal,Departure,Domestic,280
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Misc. Terminal,Arrival,Domestic,706
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Misc. Terminal,Departure,Domestic,556
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 1,Arrival,Domestic,414626
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 1,Departure,Domestic,410856
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 1,Departure,International,637
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 2,Arrival,Domestic,100641
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 2,Arrival,International,147574
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 2,Departure,Domestic,100021
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 2,Departure,International,144960
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 3,Arrival,Domestic,150518
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 3,Arrival,International,18641
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 3,Departure,Domestic,146016
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 3,Departure,International,55265
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 4,Arrival,Domestic,399315
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 4,Arrival,International,56760
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 4,Departure,Domestic,398286
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 4,Departure,International,42307
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 5,Arrival,Domestic,153848
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 5,Arrival,International,23116
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 5,Departure,Domestic,153909
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 5,Departure,International,29027
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 6,Arrival,Domestic,223027
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 6,Arrival,International,1663
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 6,Departure,Domestic,221306
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 6,Departure,International,3803
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 7,Arrival,Domestic,244408
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 7,Arrival,International,27898
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 7,Departure,Domestic,250410
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 7,Departure,International,37141
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 8,Arrival,Domestic,115776
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Terminal 8,Departure,Domestic,113728
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,70
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,332217
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,95
05/01/2014 12:00:00 AM,11/01/2006 12:00:00 AM,Tom Bradley International Terminal,Departure,International,305383
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Imperial Terminal,Arrival,Domestic,233
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Imperial Terminal,Departure,Domestic,249
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Misc. Terminal,Arrival,Domestic,799
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Misc. Terminal,Arrival,International,3
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Misc. Terminal,Departure,Domestic,557
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 1,Arrival,Domestic,415516
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 1,Departure,Domestic,418324
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 1,Departure,International,720
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 2,Arrival,Domestic,96915
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 2,Arrival,International,158947
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 2,Departure,Domestic,102761
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 2,Departure,International,167888
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 3,Arrival,Domestic,151011
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 3,Arrival,International,23419
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 3,Departure,Domestic,156000
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 3,Departure,International,62891
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 4,Arrival,Domestic,414895
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 4,Arrival,International,62552
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 4,Departure,Domestic,422171
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 4,Departure,International,44651
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 5,Arrival,Domestic,154062
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 5,Arrival,International,28230
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 5,Departure,Domestic,159526
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 5,Departure,International,45877
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 6,Arrival,Domestic,223044
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 6,Arrival,International,1043
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 6,Departure,Domestic,225614
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 6,Departure,International,6820
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 7,Arrival,Domestic,253102
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 7,Arrival,International,31720
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 7,Departure,Domestic,263836
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 7,Departure,International,40941
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 8,Arrival,Domestic,117047
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Terminal 8,Departure,Domestic,112137
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,352428
05/01/2014 12:00:00 AM,12/01/2006 12:00:00 AM,Tom Bradley International Terminal,Departure,International,356403
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Imperial Terminal,Arrival,Domestic,284
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Imperial Terminal,Departure,Domestic,256
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Misc. Terminal,Arrival,Domestic,664
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Misc. Terminal,Departure,Domestic,598
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 1,Arrival,Domestic,392130
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 1,Departure,Domestic,381419
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 1,Departure,International,251
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 2,Arrival,Domestic,91493
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 2,Arrival,International,166272
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 2,Departure,Domestic,88134
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 2,Departure,International,158121
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 3,Arrival,Domestic,139038
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 3,Arrival,International,23551
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 3,Departure,Domestic,139312
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 3,Departure,International,58031
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 4,Arrival,Domestic,395418
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 4,Arrival,International,60786
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 4,Departure,Domestic,384528
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 4,Departure,International,45294
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 5,Arrival,Domestic,148670
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 5,Arrival,International,39717
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 5,Departure,Domestic,140066
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 5,Departure,International,40452
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 6,Arrival,Domestic,199926
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 6,Arrival,International,756
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 6,Departure,Domestic,186338
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 6,Departure,International,4750
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 7,Arrival,Domestic,243144
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 7,Arrival,International,34556
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 7,Departure,Domestic,244468
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 7,Departure,International,39908
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 8,Arrival,Domestic,114032
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 8,Arrival,International,3273
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 8,Departure,Domestic,115868
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Terminal 8,Departure,International,3575
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,394233
05/01/2014 12:00:00 AM,01/01/2007 12:00:00 AM,Tom Bradley International Terminal,Departure,International,326504
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Misc. Terminal,Arrival,Domestic,315
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Misc. Terminal,Departure,Domestic,294
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 1,Arrival,Domestic,359940
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 1,Departure,Domestic,354347
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 1,Departure,International,285
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 2,Arrival,Domestic,82723
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 2,Arrival,International,141149
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 2,Departure,Domestic,82926
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 2,Departure,International,138717
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 3,Arrival,Domestic,130171
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 3,Arrival,International,22914
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 3,Departure,Domestic,125711
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 3,Departure,International,57810
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 4,Arrival,Domestic,355011
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 4,Arrival,International,51318
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 4,Departure,Domestic,351635
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 4,Departure,International,40357
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 5,Arrival,Domestic,130192
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 5,Arrival,International,27250
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 5,Departure,Domestic,130205
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 5,Departure,International,31332
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 6,Arrival,Domestic,181432
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 6,Arrival,International,345
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 6,Departure,Domestic,174345
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 6,Departure,International,3944
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 7,Arrival,Domestic,226053
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 7,Arrival,International,28738
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 7,Departure,Domestic,227577
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 7,Departure,International,35543
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 8,Arrival,Domestic,111075
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 8,Arrival,International,3093
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 8,Departure,Domestic,108997
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Terminal 8,Departure,International,3136
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,307039
05/01/2014 12:00:00 AM,02/01/2007 12:00:00 AM,Tom Bradley International Terminal,Departure,International,279374
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Imperial Terminal,Arrival,Domestic,131
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Imperial Terminal,Departure,Domestic,43
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Misc. Terminal,Arrival,Domestic,792
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Misc. Terminal,Departure,Domestic,704
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 1,Arrival,Domestic,429669
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 1,Departure,Domestic,438017
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 1,Departure,International,358
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 2,Arrival,Domestic,94524
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 2,Arrival,International,163261
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 2,Departure,Domestic,97610
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 2,Departure,International,163403
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 3,Arrival,Domestic,164982
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 3,Arrival,International,25082
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 3,Departure,Domestic,162928
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 3,Departure,International,67480
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 4,Arrival,Domestic,416798
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 4,Arrival,International,58574
05/01/2014 12:00:00 AM,03/01/2007 12:00:00 AM,Terminal 4,Departure,Domestic,428781
